"acc.x_x","acc.x_y","acc.y_x","acc.y_y","acc.z_x","acc.z_y","gyro.x_x","gyro.x_y","gyro.y_x","gyro.y_y","gyro.z_x","gyro.z_y"
363866,-0.01720942557,363866,-0.01822042465,363866,0.9344781041,363866,2.315450668,363866,0.2246793807,363866,-1.807181001,
363966,-0.1519091725,363966,0.02236771025,363966,0.9336519837,363966,1.741532445,363966,4.450240612,363966,-2.67543745,
364066,-0.06512661278,364066,-0.1604215056,364066,0.8075832725,364066,-1.33067131,364066,7.427724838,364066,-3.287873507,
364166,0.06479258835,364166,0.04342451319,364166,1.025777459,364166,-3.900035858,364166,3.824746847,364166,-3.414131403,
364266,-0.06305683404,364266,0.0786762014,364266,0.980463326,364266,-29.43432426,364266,27.19055367,364266,2.70299387,
364366,-0.02738903649,364366,-0.06333757192,364366,0.8825469613,364366,30.65966606,364366,-20.93818665,364366,1.123265624,
364466,0.07189390808,364466,0.1488336176,364466,0.9332661629,364466,-1.158945918,364466,-1.455803156,364466,-0.6514976025,
364566,-0.02591904439,364566,-0.08873906732,364566,0.9767181873,364566,6.894512177,364566,-8.198574066,364566,-3.399887562,
364666,0.118333891,364666,0.01585072838,364666,0.9978609085,364666,21.44152832,364666,-10.49965954,364666,-2.522614956,
364766,0.004400962964,364766,-0.01086438634,364766,0.9053544998,364766,95.57185364,364766,-12.81725693,364766,-0.7837985754,
364866,0.0414836891,364866,0.09728565067,364866,0.928193152,364866,-73.1344986,364866,27.7289753,364866,1.477157354,
364966,-0.08337762207,364966,-0.1279588193,364966,0.910076499,364966,17.21210289,364966,-10.25256157,364966,3.868078947,
365066,-0.007319267374,365066,-0.06205691025,365066,1.039543152,365066,-48.9729538,365066,18.3234787,365066,2.506562471,
365166,0.000310900592,365166,0.02112473547,365166,1.066222191,365166,-26.06563759,365166,12.81338406,365166,1.349434137,
365266,0.2254963368,365266,-0.0626790598,365266,1.023654938,365266,17.01208496,365266,-5.073513508,365266,-3.121416569,
365366,0.09039736539,365366,-0.07690739632,365366,1.058334589,365366,32.15086365,365366,6.257571697,365366,-4.005783558,
365466,-0.2765097916,365466,0.1469633281,365466,1.046277285,365466,22.27683449,365466,45.22639084,365466,-3.005910397,
365566,0.1415808201,365566,-0.08903984725,365566,0.9719324708,365566,17.78453445,365566,22.50429726,365566,-4.05678463,
365666,-0.3742488623,365666,0.003808168694,365666,0.8432191014,365666,18.76566124,365666,-4.015428543,365666,-3.089458942,
365766,-0.1063538417,365766,0.0075541283,365766,0.9223434329,365766,3.657659769,365766,-33.90510941,365766,-2.089423418,
365866,0.04729129001,365866,0.2821184993,365866,1.10922575,365866,-67.10958862,365866,-51.71308136,365866,3.732735634,
365966,-0.06995197386,365966,-0.3023573458,365966,0.9320293069,365966,-25.4891758,365966,-21.93075371,365966,4.017966747,
366066,-0.002666122047,366066,0.06357658654,366066,0.9831129313,366066,-17.06419754,366066,-4.282898426,366066,1.985188484,
366166,0.2212338001,366166,-0.05257290602,366166,1.06981504,366166,19.77654839,366166,11.87031174,366166,1.892954826,
366266,0.05913912132,366266,-0.13161318,366266,1.008079886,366266,25.97821236,366266,22.78253937,366266,2.864197254,
366466,0.02512866445,366466,-0.2269450575,366466,1.056934237,366466,18.95013046,366466,104.6035233,366466,3.69912672,
366566,-0.03349733353,366566,0.01248309389,366566,0.9822334051,366566,16.80413628,366566,34.49077606,366566,3.728639841,
366666,0.009168461896,366666,-0.1413828582,366666,0.9860759974,366666,18.71862793,366666,-100.6334457,366666,0.4308456779,
366766,-0.004541910253,366766,0.03523537889,366766,1.012502909,366766,6.924524784,366766,-73.94213867,366766,2.868323088,
366866,-0.02471573278,366866,0.02507606521,366866,0.9941517115,366866,-59.36514282,366866,-82.86081696,366866,0.9273154736,
366966,-0.0776463002,366966,-0.03708193824,366966,0.9800004959,366966,-21.82468224,366966,24.19724464,366966,-2.8628757,
367066,-0.004146520514,367066,-0.02088741772,367066,1.0176965,367066,24.9232235,367066,18.85668564,367066,-5.227585793,
367166,-0.007650844753,367166,-0.0006655737525,367166,1.187557459,367166,27.73461342,367166,12.60287476,367166,3.190598726,
367266,0.002756952541,367266,-0.2288145721,367266,1.31441021,367266,-40.41979218,367266,-149.3253937,367266,3.766779661,
367366,0.1329759657,367366,-0.2145737261,367366,1.252905607,367366,35.15689468,367366,-10.71444798,367366,3.229625225,
367466,0.04200848565,367466,-0.07607070357,367466,1.124541044,367466,37.89348221,367466,7.704946995,367466,2.085525036,
367566,0.02619642578,367566,0.02301244438,367566,1.096740365,367566,15.51746845,367566,14.46411991,367566,-0.2385163754,
367666,0.04472326487,367666,0.05001496151,367666,1.085764647,367666,-23.81425476,367666,43.59792709,367666,-0.4279434085,
367766,0.03505509719,367766,-0.04328144714,367766,1.108582377,367766,-7.04337883,367766,20.56994438,367766,-1.086717725,
367866,0.002769839251,367866,0.3076558709,367866,1.075420141,367866,67.86936188,367866,-21.99448013,367866,3.37362504,
367966,-0.1509162337,367966,-0.02110437118,367966,1.028616071,367966,48.40175629,367966,0.6488839984,367966,1.006251574,
368066,-0.1190095246,368066,-0.04718965665,368066,0.935225606,368066,16.02750206,368066,-10.45580292,368066,2.24797821,
368166,-0.06934411079,368166,-0.2392001301,368166,0.8255335689,368166,-17.98017693,368166,-26.60951233,368166,0.3170465529,
368266,-0.03777011484,368266,-0.05304658785,368266,0.7787759304,368266,-3.599594831,368266,-21.04612732,368266,1.781031013,
368366,0.02022752352,368366,0.02100951225,368366,0.7517030239,368366,-17.95676231,368366,-1.717073321,368366,0.6699622869,
368466,0.04072933644,368466,-0.01763219945,368466,0.7190765142,368466,-10.55458164,368466,-3.265069008,368466,0.1694417447,
368566,-0.01360493805,368566,0.01242423151,368566,0.7297258973,368566,-26.33405685,368566,1.629998088,368566,0.7293946147,
368666,-0.06983507425,368666,0.009712645784,368666,0.8119692206,368666,-21.32112885,368666,5.986237049,368666,-1.32565093,
368766,-0.01934037544,368766,-0.001976628322,368766,0.8452355862,368766,-45.28520203,368766,50.24614334,368766,-0.7751294971,
368866,-0.04981924593,368866,0.007028089836,368866,0.858792305,368866,-4.18475771,368866,18.64684677,368866,1.953013539,
368966,-0.09472895414,368966,0.06426766515,368966,0.8592485785,368966,54.18616486,368966,-30.46998405,368966,9.259620667,
369066,0.11868985,369066,0.1436620057,369066,1.002370238,369066,9.481619835,369066,-1.05762434,369066,1.54997766,
369166,0.1284359396,369166,0.02541184798,369166,0.9298095107,369166,28.63586044,369166,-32.44145203,369166,-5.494949818,
369266,-0.1647341698,369266,-0.1718580276,369266,0.8646386266,369266,21.68817329,369266,-26.37194824,369266,-3.030532837,
369366,-0.03896271065,369366,-0.001967863413,369366,0.992061913,369366,4.281351089,369366,-11.15119267,369366,-4.070577621,
369466,0.003106493969,369466,-0.02339490317,369466,0.8558488488,369466,0.9552463293,369466,-3.620152235,369466,-5.428442001,
369566,-0.140272826,369566,-0.3840183616,369566,1.011372685,369566,2.254961729,369566,0.5633724928,369566,-4.004704952,
369666,-0.2234210968,369666,0.1087679267,369666,0.9351448417,369666,12.56697845,369666,6.142772198,369666,-1.313228369,
369766,-0.02468478307,369766,-0.0004414273717,369766,1.026344895,369766,1.036518455,369766,1.742737889,369766,0.03289845958,
369866,-0.1002806574,369866,0.3145792484,369866,1.024343371,369866,-6.744269371,369866,-15.49109936,369866,0.1774427146,
369966,0.02439453825,369966,0.1167747229,369966,0.8784296513,369966,41.66767502,369966,-30.04763031,369966,-8.697163582,
370066,0.08163038641,370066,0.06048531458,370066,1.136724234,370066,20.36486053,370066,-27.26661491,370066,2.467633009,
370166,0.008441726677,370166,-0.1564606726,370166,0.9695358872,370166,-5.766094685,370166,-2.723869562,370166,4.76632452,
370266,0.05417756364,370266,-0.3047932088,370266,0.8409270644,370266,-6.816464901,370266,2.103890657,370266,1.860781312,
370366,-0.1185065582,370366,-0.3409684598,370366,0.8759758472,370366,-20.65748596,370366,0.1112069488,370366,0.8972136378,
370466,-0.1754238456,370466,0.03918571025,370466,0.9182963967,370466,-3.631192923,370466,-4.03922081,370466,0.9417180419,
370566,-0.01837891713,370566,-0.05816408619,370566,0.9962638617,370566,-3.955345631,370566,-1.913129091,370566,0.4073460698,
370666,-0.07128661871,370666,-0.3670631945,370666,1.009810567,370666,7.433990955,370666,-4.566358566,370666,-3.067755699,
370766,0.02160488069,370766,-0.008907203563,370766,1.195629954,370766,2.305802584,370766,1.739493251,370766,-0.00768137211,
370866,-0.1076349765,370866,0.04063397646,370866,1.099944234,370866,-2.741306305,370866,4.142758846,370866,-2.286609173,
370966,-0.2845922112,370966,0.2338926047,370966,1.03415072,370966,-0.6467624903,370966,3.052373171,370966,-0.8217430115,
371066,0.05078366026,371066,-0.3955046535,371066,1.092986107,371066,-1.793123722,371066,10.0743866,371066,0.8000241518,
371166,0.05383537337,371166,0.02799495496,371166,1.101308227,371166,0.1373148263,371166,8.658882141,371166,2.732140303,
371266,0.01944980398,371266,-0.1260610074,371266,0.971981883,371266,0.5090369582,371266,6.584866047,371266,2.74180913,
371366,0.009206397459,371366,-0.08144314587,371366,1.029187202,371366,6.530952454,371366,-3.678430319,371366,2.393619299,
371466,-0.04987177625,371466,-0.02788517065,371466,0.8941611648,371466,3.721041441,371466,-1.460854053,371466,1.894041896,
371566,-0.1248616353,371566,-0.120828636,371566,0.8591995835,371566,7.026013851,371566,16.68833923,371566,2.393003225,
371666,-0.1122624278,371666,-0.1536343247,371666,0.8346413374,371666,4.585990906,371666,28.62338638,371666,2.404335022,
371766,-0.1187110767,371766,-0.2415750176,371766,0.8605533242,371766,5.706941605,371766,34.05295563,371766,0.6307592988,
371866,0.03649365157,371866,-0.0207054913,371866,0.8366713524,371866,2.226048946,371866,22.30287933,371866,1.485183835,
371966,-0.1739585996,371966,-0.1401738077,371966,0.907305479,371966,4.122308254,371966,-45.76835632,371966,-1.38315618,
372066,0.1049416438,372066,-0.003627359169,372066,0.9190788269,372066,-8.805735588,372066,-30.36664009,372066,1.316831231,
372166,-0.08230447024,372166,0.02882960811,372166,0.8777438998,372166,-10.60504913,372166,-3.71731329,372166,0.5667477846,
372266,-0.05990538374,372266,0.06491485238,372266,0.905338645,372266,-0.2971973717,372266,-0.4999327362,372266,-0.5964642763,
372366,-0.06115636602,372366,-0.1332236528,372366,0.9973940253,372366,0.2081475109,372366,-14.30689907,372366,-2.585850954,
372466,0.03748289868,372466,0.1283562481,372466,0.9468366504,372466,-19.23908424,372466,-28.5075016,372466,-1.834156275,
372566,-0.03459070623,372566,-0.00399678899,372566,0.9037477374,372566,-9.262290001,372566,-10.16109467,372566,-1.846887589,
372666,-0.02869836241,372666,-0.002040975727,372666,0.9182200432,372666,9.167153358,372666,0.5214964151,372666,-2.173511505,
372766,-0.01111630816,372766,0.01473693363,372766,0.9367028475,372766,22.17135048,372766,3.861475945,372766,-1.080994725,
372866,-0.03846266121,372866,-0.1015950516,372866,0.9563769698,372866,-4.311361313,372866,21.53630257,372866,-0.250941962,
372966,-0.01386500429,372966,-0.03387266397,372966,0.9593913555,372966,9.933736801,372966,7.648377895,372966,-0.9013519287,
373066,-0.01243994385,373066,0.07926473022,373066,0.9324717522,373066,-5.665084839,373066,6.205377102,373066,-2.112709045,
373166,-0.0347540006,373166,-0.1310237646,373166,0.9423870444,373166,0.5649266243,373166,2.315112352,373166,0.9204761982,
373266,-0.04298846424,373266,0.03881328553,373266,0.9870215058,373266,-6.896749973,373266,1.661439776,373266,3.810305119,
373366,-0.1633438468,373366,0.07702289522,373366,1.014337063,373366,-6.443406582,373366,13.37960148,373366,1.420149565,
373466,0.05514481291,373466,0.04097931832,373466,0.9137665033,373466,2.086130619,373466,1.062054038,373466,-1.810067773,
373566,-0.08954723179,373566,0.1614176035,373566,1.029680371,373566,-7.091583252,373566,1.867985606,373566,1.770187378,
373666,-0.02565956116,373666,0.005243803374,373666,1.010492206,373666,-0.2100472152,373666,7.117965698,373666,-3.782922983,
373766,-0.01425365359,373766,-0.1914045066,373766,1.054135323,373766,0.4958666861,373766,2.740546227,373766,-2.294093132,
373866,-0.1527390331,373866,0.09737726301,373866,1.023697615,373866,-29.84421539,373866,17.61386108,373866,3.144988775,
373966,-0.1477467716,373966,0.03880384192,373966,0.9526997805,373966,15.42723465,373966,15.43023777,373966,-1.386345029,
374066,0.07244087011,374066,-0.03955568746,374066,1.03984642,374066,14.86581326,374066,0.6288126111,374066,-0.7940294743,
374166,-0.06242729723,374166,0.02407805994,374166,0.7328831553,374166,-4.990777016,374166,0.8057682514,374166,5.134530544,
374266,0.01769874245,374266,0.01010222267,374266,0.4838605523,374266,-1.286412597,374266,5.484965801,374266,7.763681412,
374366,-0.009905901738,374366,-0.007076719776,374366,0.2842738628,374366,11.50609779,374366,-20.95102692,374366,11.61802959,
374466,-0.008896720596,374466,-0.005352016073,374466,0.1505178213,374466,24.51141357,374466,-48.12867737,374466,14.17346859,
374566,0.04639011994,374566,0.01637084968,374566,-0.03060158342,374566,-2.542233706,374566,30.6741581,374566,-1.510346532,
374666,-0.00858834479,374666,-0.002536905464,374666,0.06950837374,374666,14.03306103,374666,17.47187233,374666,-1.845822692,
374766,0.004331135657,374766,0.009670680389,374766,0.04211094975,374766,22.62360191,374766,64.88846588,374766,-9.975880623,
374866,0.09592609107,374866,-0.008244573139,374866,0.8898429275,374866,1.742366672,374866,1.49978447,374866,0.7948690057,
374966,-0.03596286848,374966,-0.004653112497,374966,0.9880176187,374966,0.7694901824,374966,0.06830015033,374966,0.8857684731,
375066,-0.02487856708,375066,-0.0005268937675,375066,0.9963152409,375066,0.03720902652,375066,-0.2540749013,375066,0.07950398326,
375166,-0.02179142833,375166,-0.0008661961183,375166,0.9972215295,375166,0.09331957996,375166,-0.03520914167,375166,0.3925620317,
375266,-0.02441098914,375266,-0.0005928386818,375266,0.9922876358,375266,0.2939335108,375266,-0.02231371962,375266,0.4201013446,
375366,-0.02078775503,375366,-0.003056382528,375366,0.9917463064,375366,0.1940078735,375366,-0.06115081161,375366,0.1323958039,
375466,-0.02306061983,375466,-0.001833448187,375466,0.993463099,375466,0.207809031,375466,-0.2183947414,375466,0.2813893855,
375566,-0.022486642,375566,-0.002795551671,375566,0.9913052917,375566,0.1506201029,375566,-0.1598009169,375566,0.1920272857,
375666,-0.02484416962,375666,-0.001118535991,375666,0.9951353073,375666,0.1269743443,375666,-0.07397255301,375666,0.3254634738,
375766,-0.02334365062,375766,-0.001085173921,375766,0.9972189665,375766,0.1389608532,375766,0.007050292101,375766,0.2066135705,
375866,-0.02232620679,375866,-0.002932887059,375866,0.9943676591,375866,0.09189461172,375866,-0.05858513713,375866,0.1609428674,
375966,-0.0230111666,375966,-0.002029470634,375966,0.9943090081,375966,-0.04096818343,375966,0.01505684108,375966,0.222012639,
376066,-0.02288026921,376066,-0.001551074558,376066,0.9930033684,376066,0.1523613334,376066,-0.1023850739,376066,0.2258433849,
376166,-0.02283257805,376166,-0.0003384092997,376166,0.9941580296,376166,0.1011103019,376166,-0.1719478965,376166,0.1101354286,
376266,-0.02168601193,376266,-0.002933570649,376266,0.996419847,376266,0.1709559858,376266,-0.2336043864,376266,0.1311063766,
376366,-0.02303016931,376366,-0.001740256674,376366,0.994376123,376366,0.1238566637,376366,-0.1139764413,376366,0.2381845564,
376466,-0.02123082802,376466,-0.002271001693,376466,0.9949986339,376466,0.1381426901,376466,-0.1319921464,376466,0.2848268449,
376566,-0.02415889874,376566,-0.001768002403,376566,0.9933255911,376566,0.000905514753,376566,-0.10444507,376566,0.279608041,
376666,-0.02250936627,376666,-0.002302067354,376666,0.9950845838,376666,0.04624124244,376666,-0.0646700561,376666,0.2177070081,
376766,-0.02144901268,376766,-0.002340542153,376766,0.99486655,376766,0.177155748,376766,-0.1319041997,376766,0.2539065182,
376866,-0.02240417339,376866,-0.0007422898198,376866,0.9960392714,376866,0.05815260857,376866,0.03298472241,376866,0.1829144657,
376966,-0.02284464054,376966,-0.001033929177,376966,0.9954481721,376966,0.09740239382,376966,-0.1083674356,376966,0.2139580101,
377066,-0.02196983807,377066,-0.001307922415,377066,0.994936347,377066,0.08305098116,377066,-0.07216867059,377066,0.2259303331,
377166,-0.02340293862,377166,-0.001220089383,377166,0.9946270585,377166,0.1564636528,377166,-0.1226788908,377166,0.2887550294,
377266,-0.02182648145,377266,-0.002437322401,377266,0.9969229698,377266,0.07219585776,377266,-0.07040260732,377266,0.2402847558,
377366,-0.02380819246,377366,-0.001540897065,377366,0.9939181805,377366,0.07346273214,377366,-0.08310507983,377366,0.2636565268,
377466,-0.02216880955,377466,-0.0009979543975,377466,0.9943153262,377466,0.1711463332,377466,-0.04960504174,377466,0.1799743176,
377566,-0.02370646782,377566,-0.001183542772,377566,0.9966122508,377566,0.1189387813,377566,-0.1303882152,377566,0.09749721736,
377666,-0.02282021753,377666,7.89016558e-05,377666,0.9954848289,377666,0.1297907829,377666,-0.02036390081,377666,0.225028649,
377766,-0.02228702046,377766,-0.0004517476191,377766,0.9943315387,377766,0.1307126731,377766,-0.1218355447,377766,0.2422628254,
377866,-0.02441801131,377866,-0.001926755183,377866,0.9930619001,377866,0.1070284173,377866,-0.0480276309,377866,0.2213830799,
377966,-0.02308535762,377966,-0.002712010173,377966,0.9955427051,377966,0.0968907401,377966,-0.09405664355,377966,0.121706143,
378066,-0.02272550762,378066,-0.002958122874,378066,0.9954869151,378066,0.2111578882,378066,-0.0416903235,378066,0.1593085229,
378166,-0.02387886867,378166,-0.001791332499,378166,0.9940199852,378166,0.01727428474,378166,-0.1191273928,378166,0.2328708917,
378266,-0.02301904745,378266,-0.0007378889713,378266,0.9947815537,378266,0.1114439443,378266,-0.08627197891,378266,0.1584478021,
378366,-0.02280776389,378366,-0.002853079699,378366,0.9940407872,378366,0.113261044,378366,-0.0952937454,378366,0.1622842997,
378466,-0.02293836325,378466,-0.004010978155,378466,0.9919664264,378466,0.4305425286,378466,-0.2249200344,378466,0.4288966954,
378566,-0.02499756403,378566,-0.003784058848,378566,0.9926185012,378566,0.2401244491,378566,-0.1805288643,378566,0.2940917015,
378666,-0.02256882563,378666,0.0004088045971,378666,0.9930788279,378666,0.2456145585,378666,-0.2639361322,378666,0.1927100867,
378766,-0.02340131253,378766,-0.001048136619,378766,0.9953888059,378766,0.03055270016,378766,-0.06187244132,378766,0.1227654517,
378866,-0.02305006422,378866,0.0003437563719,378866,0.9964442849,378866,0.2642268538,378866,-0.1266998947,378866,0.1981589943,
378966,-0.0214205049,378966,-0.0005088062608,378966,0.9948922396,378966,0.2136548907,378966,-0.1496601999,378966,0.2385619432,
379066,-0.02243863232,379066,-0.002119198209,379066,0.9936204553,379066,0.1771230251,379066,-0.03549185023,379066,0.2353874892,
379166,-0.01713803038,379166,-0.06891360134,379166,1.003554106,379166,2.243159771,379166,-0.5801096559,379166,1.138805032,
379266,0.03552252799,379266,-0.1573715955,379266,1.065876603,379266,-33.39409256,379266,6.185795784,379266,7.40972662,
379366,0.1035211384,379366,-0.04654699564,379366,0.9785354733,379366,-17.95929146,379366,-13.03258514,379366,-84.70025635,
379466,0.1910509765,379466,-0.1487731934,379466,1.365558386,379466,-19.16197395,379466,67.592453,379466,-169.2905731,
379566,-0.09071396291,379566,-0.3844240308,379566,1.457911253,379566,-107.4314423,379566,84.78983307,379566,-310.3446045,
379666,-0.4423342049,379666,-0.2569298744,379666,1.424857974,379666,-70.31699371,379666,48.08305359,379666,-11.69660378,
379766,-0.4262398183,379766,-0.3232573271,379766,0.8621511459,379766,-131.9461365,379766,41.07824326,379766,14.01283264,
379866,-0.4502700269,379866,-0.2878834307,379866,0.5896419287,379866,-113.1523438,379866,-36.17238617,379866,117.5975647,
379966,-0.5672562122,379966,-0.2250237614,379966,0.5419011116,379966,-16.74930954,379966,44.61379623,379966,51.12379456,
380066,-0.3895320594,380066,-0.15184246,380066,0.2778792977,380066,60.3601799,380066,-17.43734741,380066,53.21782684,
380166,-0.4543290734,380166,-0.2363536358,380166,0.4416104853,380166,32.64677429,380166,-35.07057953,380166,103.3562469,
380266,-0.4879972935,380266,-0.1057359129,380266,0.8696344495,380266,26.22673988,380266,-79.2519455,380266,29.84805298,
380366,-0.5312533975,380366,-0.08940748125,380366,0.7742385268,380366,-2.471753597,380366,-14.81001282,380366,62.9493103,
380466,-0.4924264848,380466,-0.1257860512,380466,0.722673893,380466,-15.26034641,380466,-64.58092499,380466,71.77840424,
380566,-0.4101079404,380566,-0.1331507862,380566,0.7473717332,380566,-6.987037659,380566,10.98655033,380566,29.45077705,
380666,-0.3264731765,380666,-0.132080242,380666,0.7886497378,380666,-22.48559952,380666,-91.86489105,380666,128.0503845,
380766,-0.3724670708,380766,-0.0134573346,380766,0.9223871827,380766,-48.88293457,380766,-35.5201683,380766,97.86001587,
380866,-0.2784869373,380866,-0.07306066155,380866,0.9135254025,380866,-70.66792297,380866,-33.14426041,380866,76.37705231,
380966,-0.2468317449,380966,-0.02275021002,380966,0.9535322189,380966,-19.33086777,380966,-124.505249,380966,36.21881485,
381066,-0.2416329831,381066,-0.2024307698,381066,0.8733268976,381066,58.01898956,381066,72.98057556,381066,20.83443069,
381166,-0.2830707729,381166,-0.07019602507,381166,0.956289053,381166,-70.65080261,381166,-42.72267914,381166,0.573310256,
381266,-0.2424217165,381266,-0.119433701,381266,1.000601768,381266,18.05331802,381266,40.32771683,381266,-18.46395874,
381366,-0.3973778784,381366,-0.2041838914,381366,0.8206528425,381366,-7.605307102,381366,-20.25753784,381366,55.66527557,
381466,-0.2756871879,381466,-0.05370387807,381466,0.9166195989,381466,11.73909283,381466,15.01901245,381466,-1.053839803,
381566,-0.4291177988,381566,-0.150638923,381566,0.8504885435,381566,75.52487183,381566,-22.2869854,381566,72.26360321,
381666,-0.486875236,381666,-0.03075912967,381666,0.9232322574,381666,-45.65031815,381666,22.2213707,381666,28.78550339,
381766,-0.4137144089,381766,0.06080391258,381766,1.004267335,381766,-22.90099716,381766,-1.356764078,381766,70.6839447,
381866,-0.2952077985,381866,-0.06403926015,381866,0.9134344459,381866,6.723644257,381866,-27.60781479,381866,50.24251938,
381966,-0.3792959154,381966,-0.05889731273,381966,0.8977086544,381966,-34.15579224,381966,-27.50452805,381966,16.40476799,
382066,-0.3649843335,382066,-0.008592328988,382066,0.9354220033,382066,34.88971329,382066,13.87916565,382066,27.62619209,
382166,-0.4367239475,382166,0.02193256095,382166,0.9588640332,382166,-23.37685585,382166,31.01014137,382166,-17.32595253,
382266,-0.3080090284,382266,0.05616533384,382266,0.9017776251,382266,10.56694889,382266,-16.76028633,382266,5.840976715,
382366,-0.5027570128,382366,0.1002058685,382366,0.9978783727,382366,10.08510208,382366,-21.39212799,382366,-31.67766762,
382466,-0.4580919743,382466,0.03449165449,382466,0.8608241677,382466,5.887829781,382466,4.461019516,382466,-31.84226036,
382666,-0.2901591957,382666,0.1605927199,382666,0.8676331043,382666,25.50388908,382666,-1.402001381,382666,-35.07077789,
382766,-0.3247332871,382766,0.1355532855,382766,0.913166225,382766,0.7340359688,382766,-9.0626297,382766,-36.65052032,
382866,-0.4092437029,382866,0.0866452828,382866,0.9726750255,382866,-19.75970268,382866,-10.25933647,382866,-13.63027382,
382966,-0.1955684423,382966,0.038588956,382966,0.8472575545,382966,-10.85616398,382966,4.620383739,382966,-34.07826614,
383066,-0.7395937443,383066,-0.1307701617,383066,1.072129726,383066,-66.64588165,383066,24.07055664,383066,-6.089942932,
383166,-0.3286156952,383166,-0.05789661407,383166,0.7268867493,383166,-28.36512566,383166,-14.72881985,383166,-23.14594269,
383266,-0.4537270367,383266,-0.02928437665,383266,0.9413651824,383266,5.595901966,383266,22.08763504,383266,8.204250336,
383366,-0.4286069274,383366,-0.1384624094,383366,0.7744489312,383366,12.97412586,383366,-12.61454868,383366,-0.7685487866,
383466,-0.4523530602,383466,-0.1640644968,383466,0.8693472147,383466,23.06259727,383466,-3.339302778,383466,29.62369919,
383566,-0.5651655793,383566,-0.09915702045,383566,1.006827116,383566,-1.154091358,383566,1.051386118,383566,32.59666824,
383666,-0.3873164952,383666,-0.08433024585,383666,0.778872788,383666,-18.66444397,383666,-0.4861301482,383666,54.28759384,
383766,-0.5902757049,383766,-0.05702206865,383766,0.8335884213,383766,-28.45131111,383766,-5.594545841,383766,80.94963074,
383866,-0.5176275373,383866,0.0004418014432,383866,0.7706292272,383866,-29.37092972,383866,-2.675533295,383866,88.24602509,
383966,-0.6799480319,383966,-0.1099865288,383966,0.9792819619,383966,-37.39943695,383966,31.12200928,383966,140.463089,
384066,-0.5505952835,384066,0.06111458689,384066,1.079655766,384066,-14.1949892,384066,42.11670303,384066,46.12321091,
384166,-0.3546820283,384166,0.01658399776,384166,0.9032455683,384166,-21.35474968,384166,7.886856556,384166,21.8728466,
384266,-0.3811565042,384266,0.0283244215,384266,0.7322905064,384266,6.906862736,384266,-7.553685665,384266,-24.10512543,
384366,-0.318574816,384366,0.04202833399,384366,0.5825135112,384366,-34.79492569,384366,-0.2888557315,384366,-24.7170105,
384466,-0.4611119926,384466,-0.04832136631,384466,0.792386651,384466,-27.51216316,384466,-8.102056503,384466,26.0777874,
384566,-0.5581632853,384566,-0.05446321145,384566,0.7148365378,384566,-43.59401703,384566,18.63822174,384566,44.58644867,
384666,-0.6191111207,384666,-0.131979242,384666,0.6008389592,384666,-29.69067383,384666,36.14868546,384666,97.27783203,
384766,-0.7078704834,384766,-0.05821921676,384766,0.7812437415,384766,-41.63848877,384766,31.79306221,384766,130.7322998,
384866,-0.6856506467,384866,-0.1302432865,384866,0.7750596404,384866,-55.49717331,384866,65.11197662,384866,98.95423126,
384966,-0.7018660903,384966,0.1185584292,384966,0.8722296953,384966,-36.83852005,384966,35.61639023,384966,54.88251114,
385066,-0.8309960365,385066,0.1787540317,385066,0.8660481572,385066,-18.27401924,385066,39.85498428,385066,9.358182907,
385166,-0.9081264734,385166,0.1133204028,385166,0.7978824973,385166,3.713370562,385166,-8.726603508,385166,-3.798580408,
385266,-0.8741784692,385266,0.1419051886,385266,0.7465248704,385266,-0.87948668,385266,-6.52454567,385266,-13.34018612,
385366,-0.7920560241,385366,0.05447082594,385366,0.641156733,385366,-13.26824665,385366,-29.57097054,385366,-18.74709511,
385466,-0.7988455296,385466,-0.02162364684,385466,0.7225775123,385466,-6.317585468,385466,-44.34865189,385466,-12.23176575,
385566,-0.754396081,385566,0.03388412669,385566,0.721850872,385566,-22.49035454,385566,-33.74649811,385566,-22.68675995,
385666,-0.6669920683,385666,0.02790838666,385666,0.7074653506,385666,-7.062877178,385666,-41.65452957,385666,8.023816109,
385766,-0.6244167089,385766,-0.01836896129,385766,0.7150461078,385766,-5.587136745,385766,-28.85072899,385766,6.231669426,
385866,-0.5984547734,385866,-0.02000423521,385866,0.7777418494,385866,-10.12095547,385866,-14.71437454,385866,11.55854416,
385966,-0.5841377974,385966,-0.008601791225,385966,0.8409311175,385966,2.499136925,385966,-11.30629921,385966,21.63680458,
386066,-0.6386514306,386066,-1.201581563e-05,386066,0.8735043406,386066,-16.20900536,386066,-5.093543053,386066,23.21108437,
386166,-0.5624346137,386166,0.01085920818,386166,0.8579143882,386166,-14.29326725,386166,-16.02945328,386166,38.7908287,
386266,-0.5155659318,386266,-0.0176450219,386266,0.8427909017,386266,-20.40057755,386266,-25.45526695,386266,27.75213051,
386366,-0.491678834,386366,0.04360470176,386366,0.9296216965,386366,-7.326890945,386366,-39.67275238,386366,33.64653397,
386466,-0.3997414112,386466,-0.02132049017,386466,0.8220893145,386466,-10.1125927,386466,-26.06887817,386466,22.77212143,
386566,-0.4089027345,386566,-0.1030246243,386566,0.8054867983,386566,-12.05501652,386566,-4.119671345,386566,5.033054829,
386666,-0.3382447958,386666,-0.03432270885,386666,0.904196322,386666,-8.499580383,386666,-14.58240128,386666,5.066180229,
