"acc.x_x","acc.x_y","acc.y_x","acc.y_y","acc.z_x","acc.z_y","gyro.x_x","gyro.x_y","gyro.y_x","gyro.y_y","gyro.z_x","gyro.z_y"
260355,-0.01914391294,260355,0.01336685754,260355,0.9921146631,260355,0.1466107816,260355,-0.1669066548,260355,0.1378684938,
260455,-0.01998854056,260455,0.01300948579,260455,0.9899548292,260455,0.05150262639,260455,-0.04464208707,260455,0.1144955605,
260555,-0.01950873993,260555,0.01252140384,260555,0.9905309081,260555,-0.01141245849,260555,-0.006499169394,260555,0.2076454461,
260655,-0.02007316798,260655,0.01327361818,260655,0.9920488,260655,0.1573196948,260655,-0.003057496389,260655,0.07425221801,
260755,-0.01966777258,260755,0.01236114651,260755,0.9919332862,260755,0.1190620437,260755,-0.05346663669,260755,0.2496361881,
260855,-0.01940282434,260855,0.01300632581,260855,0.9930229187,260855,0.1281874627,260855,-0.1719084978,260855,0.06670782715,
260955,-0.02079617418,260955,0.01274473034,260955,0.9899924994,260955,0.1930897832,260955,-0.02947052941,260955,0.09242428839,
261055,-0.01868996769,261055,0.01253893785,261055,0.9898154736,261055,0.1761059165,261055,-0.07437063009,261055,0.14809677,
261155,-0.0198057536,261155,0.01276546065,261155,0.990534246,261155,0.1021413729,261155,-0.1780417114,261155,0.1134784073,
261255,-0.02076258697,261255,0.01254711021,261255,0.9891651869,261255,0.08033744991,261255,-0.06680823863,261255,0.09607956558,
261355,-0.01883493364,261355,0.0127182724,261355,0.9922478199,261355,0.13767986,261355,-0.1062729135,261355,0.166448459,
261455,-0.01955952682,261455,0.01252828445,261455,0.9933712482,261455,0.03169851005,261455,0.02145948075,261455,0.1773868799,
261555,-0.01946261525,261555,0.01370327454,261555,0.992181778,261555,0.1167275459,261555,-0.02199997753,261555,0.1290283054,
261655,-0.01879769936,261655,0.01262375619,261655,0.9913024306,261655,-0.004701418336,261655,-0.02107228152,261655,0.1256562322,
261755,-0.01859468222,261755,0.01174623985,261755,0.9930344224,261755,0.2112553418,261755,-0.09950491786,261755,0.1250275224,
261855,-0.02068330906,261855,0.01303789392,261855,0.9912806749,261855,0.01388266683,261855,-0.06570602953,261855,0.1851550937,
261955,-0.01955536008,261955,0.01362825464,261955,0.9920835495,261955,0.144949168,261955,-0.1629386991,261955,0.2177555561,
262055,-0.01977983117,262055,0.0129547203,262055,0.9920805097,262055,0.2034969032,262055,-0.04834893718,262055,0.1323006749,
262155,-0.02166534588,262155,0.01265915763,262155,0.9906910062,262155,0.08297022432,262155,-0.05896150321,262155,0.09687413275,
262255,-0.02017923817,262255,0.01275680307,262255,0.9913163781,262255,0.04576388747,262255,-0.01434710063,262255,0.1637801528,
262355,-0.02037669159,262355,0.01290212851,262355,0.9914726615,262355,0.1048041359,262355,-0.01154887583,262355,0.1279817671,
262455,-0.01908460632,262455,0.01312734094,262455,0.9904702306,262455,0.132292673,262455,-0.09799461067,262455,0.2615639865,
262555,-0.01914518699,262555,0.01275499258,262555,0.9921196699,262555,0.09764418006,262555,-0.04290222004,262555,0.1617879272,
262655,-0.02074362524,262655,0.01342894323,262655,0.9913173914,262655,0.1302435398,262655,-0.03168328106,262655,0.1519504339,
262755,-0.02075521834,262755,0.01383078657,262755,0.9926374555,262755,0.07206115872,262755,-0.08487337828,262755,0.1036628261,
262855,-0.02093665674,262855,0.01159431785,262855,0.9909457564,262855,0.1651862711,262855,-0.1391809434,262855,0.1783721298,
262955,-0.01981115714,262955,0.01339186914,262955,0.9913346171,262955,0.07739339024,262955,0.03012604453,262955,0.04927470908,
263055,-0.02015460655,263055,0.01335971523,263055,0.9908426404,263055,0.09139540792,263055,-0.1047662422,263055,0.08284045011,
263155,-0.0206760969,263155,0.01222878322,263155,0.9924402833,263155,-0.03694663942,263155,-0.02423897758,263155,0.100227654,
263255,-0.02101923525,263255,0.01131035574,263255,0.9906095862,263255,-0.009678254835,263255,-0.01877038367,263255,0.1536985487,
263355,-0.01978280582,263355,0.01323516201,263355,0.9917551279,263355,-0.07453206182,263355,-0.02505451627,263355,0.1468162835,
263455,-0.02156592906,263455,0.01160866395,263455,0.9934310913,263455,0.125668928,263455,0.03488555551,263455,0.126021564,
263555,-0.02112603746,263555,0.01304714289,263555,0.9925669432,263555,0.07511602342,263555,-0.08402091265,263555,0.1181291938,
263655,-0.01968082786,263655,0.01271198783,263655,0.9917330146,263655,0.09281472117,263655,-0.0363666229,263655,0.08415769786,
263755,-0.0203503482,263755,0.01452833787,263755,0.9917789102,263755,0.0253171809,263755,-0.1360742003,263755,0.04444071278,
263855,-0.01875268109,263855,0.01209453493,263855,0.9916936755,263855,0.1297863722,263855,-0.05361028388,263855,0.1372754723,
263955,-0.02199240401,263955,0.01355844364,263955,0.9915567636,263955,-0.02737821639,263955,-0.05428182334,263955,0.1141137034,
264055,-0.01859541237,264055,0.01304681785,264055,0.9894710779,264055,0.07852174342,264055,-0.07816614211,264055,0.1565431058,
264155,-0.02017664537,264155,0.01301979087,264155,0.9916152358,264155,0.09519742429,264155,-0.04345666245,264155,0.0655696243,
264255,-0.02018287405,264255,0.01377405971,264255,0.9933847189,264255,0.05067930371,264255,-0.04613115638,264255,0.2230070084,
264355,-0.01914799958,264355,0.01339160465,264355,0.991091311,264355,0.05526966602,264355,-0.04048891738,264355,0.1128178239,
264455,-0.01972887479,264455,0.01188037731,264455,0.9927495122,264455,0.1010144949,264455,-0.1244499236,264455,0.02448550984,
264555,-0.01985981315,264555,0.0117606381,264555,0.9910770059,264555,0.08964381367,264555,-0.03926805034,264555,0.1986281425,
264655,-0.01951057278,264655,0.01248792838,264655,0.9920597076,264655,0.1187805012,264655,0.0377564095,264655,0.2637930214,
264755,-0.01998251863,264755,0.01369665563,264755,0.9909496903,264755,0.03791241348,264755,-0.1551306546,264755,0.07020074129,
264855,-0.01884232834,264855,0.0142389806,264855,0.992389679,264855,0.02552740462,264855,-0.09492894262,264855,0.08521574736,
264955,-0.01976051554,264955,0.01283918601,264955,0.9927439094,264955,0.05303724483,264955,-0.04233632609,264955,0.1946190447,
265055,-0.02166966163,265055,0.01249279641,265055,0.9901388884,265055,0.05858637765,265055,-0.1121238619,265055,0.1003549993,
265155,-0.02013343386,265155,0.01325891167,265155,0.9906711578,265155,0.1381028593,265155,-0.1104006097,265155,0.1479056925,
265255,-0.01872638613,265255,0.01296556089,265255,0.9915536046,265255,0.1177461743,265255,0.05729924887,265255,0.1518399417,
265355,-0.01941023022,265355,0.01288621593,265355,0.9908148646,265355,0.09234579653,265355,-0.05119698122,265355,0.0548988618,
265455,-0.01953963749,265455,0.01218834892,265455,0.9933954477,265455,0.06936332583,265455,-0.1527966112,265455,0.1107810065,
265555,-0.02006510086,265555,0.01228380855,265555,0.9906587005,265555,0.148538515,265555,-0.06728351861,265555,0.1484633982,
265655,-0.02074338309,265655,0.0136965951,265655,0.9893975258,265655,-0.02287345007,265655,-0.1218134984,265655,0.08986293525,
265755,-0.01957476139,265755,0.01282854378,265755,0.9914315939,265755,0.1311298162,265755,-0.07833855599,265755,0.1554409713,
265855,-0.02037671022,265855,0.0131339496,265855,0.9907387495,265855,0.04514735565,265855,-0.06536866724,265855,0.1606901884,
265955,-0.02088572457,265955,0.01296576392,265955,0.9924324155,265955,-0.001464171219,265955,-0.0514716655,265955,0.1397910416,
266055,-0.02046441659,266055,0.01287070569,266055,0.9899519682,266055,0.0853523761,266055,0.01055181772,266055,0.1604832858,
266155,-0.02128292061,266155,0.01310122851,266155,0.9924384952,266155,0.06103299558,266155,-0.05670963228,266155,-0.04217472672,
266255,-0.01998978294,266255,0.01323647145,266255,0.9929014444,266255,0.1727249324,266255,-0.02654300816,266255,0.09142264724,
266355,-0.01972734183,266355,0.01289457828,266355,0.9911696911,266355,0.1151057929,266355,-0.01787696779,266355,0.1278482825,
